admit,gre,gpa
0,580.0,2.738515412040476
0,700.0,3.4393399055838287
0,440.0,2.6365123334035454
0,720.0,3.0935320627736376
0,500.0,3.19501100031923
0,600.0,3.3501792798717864
0,400.0,2.684950589819937
0,540.0,2.3117443177365464
0,680.0,3.4029417208656687
1,800.0,4.067429901498207
0,500.0,3.4714490707560204
1,620.0,4.096091333722661
0,520.0,2.2857616813039394
1,620.0,4.205852079462535
0,620.0,2.5451030228885325
0,300.0,2.302319065259084
0,620.0,2.991385035327593
0,500.0,3.3627309435583905
0,700.0,3.5598010020445097
1,540.0,4.356300348301195
0,500.0,2.6425474732937158
0,800.0,3.2718072463906887
0,560.0,3.1759806338261245
0,,
0,560.0,2.8493880472887887
0,500.0,2.7517747059362607
1,640.0,3.262956472941246
0,800.0,2.8043368857608097
0,640.0,2.7616524886070497
0,380.0,2.6568866686564423
1,600.0,4.265186194768703
0,560.0,2.9474348004648085
0,660.0,2.648751946705928
1,400.0,3.5008322512620733
0,600.0,2.9938226352917674
0,580.0,2.984348381919768
0,800.0,3.1916638090766134
1,580.0,3.638971420705636
1,700.0,4.078456381342266
0,420.0,3.510095110303712
1,600.0,3.9153507434154577
1,780.0,4.7626484146779235
0,740.0,2.7001977143643834
1,640.0,4.465980120512206
0,540.0,2.776167048066956
0,580.0,2.9281277287728136
0,740.0,2.7522306391378017
0,580.0,2.835523746866361
0,,2.507764558347712
0,640.0,3.045488711258068
1,600.0,4.255974206093698
1,660.0,3.31895294441427
0,340.0,2.8738032914679352
1,460.0,3.8132943200708462
0,460.0,2.9558082361086453
1,560.0,3.746437042671086
0,540.0,2.4483029563242265
0,680.0,3.716929190027188
1,480.0,3.2702428981645952
0,800.0,2.9519212337611846
0,800.0,2.601274426411227
1,720.0,4.0492266647061195
0,620.0,2.63932075488466
0,540.0,2.7607032411342263
0,480.0,3.0003431872610653
1,720.0,4.134595922700062
0,580.0,2.4172697495153983
0,600.0,2.4380664332081907
0,380.0,3.1938985821537225
0,420.0,1.8673566902042893
1,800.0,4.190197376717731
0,620.0,2.5918131132621074
1,660.0,
0,480.0,3.517031127914645
0,500.0,2.726520027584056
0,700.0,3.369398486242876
0,440.0,2.0320606930262346
1,520.0,4.7648652806631935
1,680.0,3.697896916695768
0,620.0,2.7235388476447007
0,540.0,2.6031492973848205
0,800.0,3.1804917713476035
0,680.0,2.57448710100889
0,440.0,3.0110918323306466
0,680.0,3.029774850522359
0,640.0,3.5946459177223145
0,660.0,2.5586249139709545
0,620.0,2.5530448437328603
1,520.0,4.5543540525114015
1,540.0,4.161720746234352
1,740.0,3.93960006242779
0,640.0,2.393385378916542
1,520.0,3.5477309895011566
1,620.0,4.305972678651262
0,520.0,3.4410419836435784
0,640.0,3.752945278848746
0,680.0,2.8278129253068
0,440.0,2.8882943162640937
1,520.0,3.9478461104643685
1,620.0,3.9643934886297565
1,520.0,4.016072640506916
0,380.0,3.0930212009280003
0,560.0,2.3337454194789635
1,600.0,3.6860026420217533
1,680.0,3.50072880231897
0,500.0,2.560453800150494
1,640.0,4.805460584011008
0,540.0,3.058050273871369
1,680.0,4.373657859380024
0,660.0,2.5606017375820365
0,520.0,2.67026015754946
1,600.0,3.4541738290873254
0,460.0,2.9932894430448185
1,580.0,3.6778341606510017
1,680.0,3.491615875116832
1,660.0,3.6134717707805657
0,660.0,3.8746338424356153
0,360.0,2.782428806326616
0,660.0,3.4163863998167177
0,520.0,3.0373467965446457
1,440.0,3.5632018699100154
0,600.0,2.4035625466555888
1,800.0,3.653851649237973
1,660.0,4.098504734397373
0,800.0,3.0107546288824047
0,420.0,1.727579317724783
1,620.0,4.065850098052216
0,800.0,2.3689043973992927
0,680.0,3.3526566737411576
0,800.0,3.070166654312728
0,480.0,2.5281766032245105
0,520.0,2.5862103138244112
0,560.0,2.1966055657864496
0,460.0,2.509831816538158
0,540.0,2.5631775379669084
0,720.0,3.347742120713976
0,640.0,2.8812066809258385
1,660.0,4.235093650867643
1,400.0,3.1953040097720447
1,680.0,4.354612614626471
0,220.0,2.569842209037949
0,580.0,2.7291790350192704
1,540.0,3.7958599157142365
0,580.0,2.528702909502753
0,540.0,2.8734699375557518
0,440.0,2.3258253985259256
0,560.0,3.80190236724026
0,660.0,3.10466974542839
0,660.0,3.306067513311664
1,520.0,4.153136258580088
0,540.0,2.487994670368463
1,300.0,3.696489841188322
1,340.0,3.658693631618945
1,780.0,3.7929344270814296
1,480.0,3.7805687474004297
0,540.0,2.671472727303533
0,460.0,2.7904936279131816
0,460.0,3.465904215112067
0,500.0,2.8587531712650653
0,420.0,2.4646830700487654
0,520.0,2.4490333386597016
0,680.0,3.0493839421588618
0,680.0,2.748777211717475
1,560.0,4.1224192782063165
0,580.0,2.8166090886256336
0,500.0,2.8152311281307827
0,740.0,3.1398603066505646
0,660.0,2.867185696791516
0,420.0,2.892331638099998
0,560.0,2.7221649027702317
1,460.0,3.666511310541622
1,620.0,4.295775581273463
0,520.0,2.606461782657354
0,620.0,3.008274654253221
0,540.0,2.7416993584713443
1,660.0,4.410230241424958
0,500.0,2.745303712869953
1,560.0,3.225474177875878
0,500.0,3.784225459836725
0,580.0,2.1143018529997177
0,520.0,2.5000246285193377
0,500.0,2.360977662670892
0,600.0,2.8877044389993927
0,580.0,3.388234458415491
0,400.0,2.709026532849045
0,620.0,2.3045681305930947
1,780.0,4.388169926206522
0,620.0,3.3677268941181144
1,580.0,3.763288218442353
0,700.0,3.0074973512296683
1,540.0,4.238252890491516
1,760.0,3.3556167893159348
0,700.0,2.4635963827671605
0,720.0,2.8507601224030417
1,560.0,4.631464808776525
0,720.0,3.888043422445731
1,520.0,4.386102637800774
1,540.0,4.451190563823914
0,680.0,2.353721800615967
0,460.0,3.2386362178640256
1,560.0,4.265350641956063
0,480.0,2.521379165111961
0,460.0,2.765293646567704
0,620.0,3.2997849351285025
0,580.0,3.2432484943113655
0,800.0,3.3706141404960626
1,540.0,3.965791134789297
1,680.0,3.829361300875165
1,680.0,2.5207780013774266
1,620.0,3.3882218256515495
0,560.0,3.5751187258492867
0,560.0,2.6121699218479595
0,620.0,2.7504181450484704
1,800.0,4.094442960755928
0,640.0,2.249421574953993
0,540.0,2.461203788618461
0,700.0,3.198760655819012
1,540.0,4.173006773416357
0,540.0,2.5250103438591247
0,660.0,3.2279875236900097
1,480.0,2.691188648460229
0,420.0,2.9928325787744403
1,740.0,4.1789756302937615
0,580.0,3.294795408739508
0,640.0,2.706068623187667
0,640.0,2.60077979413844
1,800.0,3.8948753109694554
1,660.0,3.903271935735826
1,600.0,4.1944684825889365
1,620.0,4.0318547747734
1,460.0,4.108164827621657
0,620.0,3.4612982020472858
0,560.0,2.5421874919657097
0,460.0,2.524526300043369
0,700.0,2.993219895275706
0,600.0,3.0678968393997748
0,380.0,3.2295799924924378
1,660.0,4.366737165364151
1,800.0,4.628942846779884
1,640.0,4.067472013527053
0,520.0,2.154388149074673
1,760.0,3.7350710438038863
1,560.0,3.7834809303848487
0,400.0,2.1155233460991885
1,540.0,3.672034572571307
0,700.0,3.716233540872311
0,800.0,3.4766703688052587
0,440.0,2.9328620419154245
1,760.0,4.177439543779723
0,700.0,2.2871455809661607
1,700.0,4.750614751640859
0,480.0,2.8624066341188423
0,780.0,3.2354175824496965
0,360.0,1.762085840384106
0,800.0,3.3540295273375453
1,540.0,4.616834739267263
0,500.0,2.2549099315929566
1,660.0,4.620505142000673
0,600.0,2.28697113275386
0,680.0,3.032045177164652
1,760.0,3.7626176769114266
1,800.0,4.032018085792783
1,620.0,4.386412960741997
1,520.0,4.080803540253018
1,780.0,4.150757325603565
0,520.0,2.594100881831197
0,540.0,2.9867386495617456
0,760.0,3.033238322932473
0,600.0,2.542820743001247
1,800.0,4.858412751843012
0,360.0,2.2338567452342337
0,400.0,2.7730955126221906
0,580.0,2.2664785272847783
0,520.0,2.7592884719512414
1,500.0,3.558994027375018
1,520.0,3.430871067791497
0,560.0,2.21798433159751
1,580.0,4.074542874084682
1,600.0,3.2531238688359325
0,500.0,3.125775160761974
0,700.0,2.0460102899921297
1,460.0,4.352552906679567
1,580.0,3.9652523724478566
0,500.0,2.315707447675038
0,440.0,2.327895716777727
0,400.0,2.9096765816316514
0,640.0,3.2447019749301984
0,440.0,3.0465359150106166
0,740.0,2.4875836315926616
1,680.0,4.096457466107742
0,660.0,2.5363964645584645
1,740.0,4.320049601030612
0,560.0,2.684793226423362
0,380.0,1.9728733847408293
0,400.0,3.2322390207249003
0,600.0,1.835889680963502
1,620.0,4.0755232284962
0,560.0,2.6520800011963725
0,640.0,3.0353287267460587
1,680.0,4.239201678734164
0,580.0,3.834045104704215
0,600.0,2.708072241695356
0,740.0,3.192510312079385
0,620.0,3.137766594217521
0,580.0,3.677392480024241
0,800.0,3.1702443163616167
0,640.0,3.472600377877324
0,300.0,2.2006463776308407
0,480.0,2.4997419469821978
0,580.0,3.9205934153569695
0,720.0,2.7185035096596377
0,720.0,3.8125880559024177
0,560.0,2.501822946842836
1,800.0,4.010837651480299
0,540.0,2.300936486138344
1,620.0,4.905381976419264
0,700.0,2.3592062450144557
0,620.0,2.3597572013766883
0,500.0,2.395649886816252
0,380.0,2.4388321010671854
1,500.0,3.6912866767861336
0,520.0,2.1583631022895284
0,600.0,2.860734802826786
0,600.0,3.122201734674558
0,700.0,2.7857875527497
1,660.0,4.319313637590415
0,700.0,3.0017507475627814
1,720.0,4.590061967050804
0,800.0,3.5647919526291267
0,580.0,2.7562384068642563
1,660.0,4.3906071469375565
0,660.0,2.6179859796692195
0,640.0,2.6940217872919177
0,480.0,3.4693625214764667
0,700.0,2.6401258872440554
0,400.0,3.168028010239006
0,340.0,2.8020585884178333
0,580.0,3.1196490210945877
0,380.0,2.5811736630366937
0,540.0,3.288852415118326
1,660.0,4.523437888123286
1,740.0,3.6018372121698
1,700.0,4.00844552197832
0,480.0,2.509071432521569
0,400.0,2.5776250533903458
0,480.0,2.6085524469152404
0,680.0,2.608712832601836
0,420.0,2.4308950619848457
0,360.0,2.365857861704263
0,600.0,3.0937352584354976
0,720.0,3.1638224379245656
0,620.0,3.6648959845683016
1,440.0,3.743210771698065
0,700.0,3.0336728033139027
1,800.0,4.028664545369916
0,340.0,2.8503588518375937
1,520.0,4.41251845607704
1,480.0,3.4223745294376804
0,520.0,2.6751185628240406
0,500.0,2.124262741094213
0,720.0,3.652820442976485
0,540.0,2.54295887475706
1,600.0,4.331579043725848
0,740.0,3.4607239115455894
0,540.0,2.5471180899412924
0,460.0,2.4558494264901687
1,620.0,3.959618142794554
0,640.0,2.277345246854947
0,580.0,3.0946893233032684
0,500.0,2.8673556236289035
0,560.0,2.916810645437574
0,500.0,3.2660535987592763
0,560.0,2.6768372094687165
0,700.0,3.061695181551517
0,620.0,2.528795517736948
1,600.0,3.6712061030486898
0,640.0,3.1639352234646982
1,700.0,4.014420304702582
0,620.0,3.151552656746701
0,580.0,2.7350150965240045
0,580.0,3.139713142433997
0,380.0,2.5228049692941696
0,480.0,2.7292676880941658
0,560.0,2.14955936901956
1,480.0,2.9675587600166446
0,740.0,3.1990105307865186
1,800.0,4.2895288823237365
0,400.0,2.9329444561935745
1,640.0,4.381530501373377
0,580.0,2.9996417287980734
0,620.0,2.8254363904773303
1,580.0,3.7477041827583
0,560.0,1.9733517798122115
1,480.0,3.930915012552079
0,660.0,3.1095994510295917
0,700.0,2.8431996714893404
0,600.0,3.0192794066736837
0,640.0,3.0774515716880555
1,700.0,3.6770670164276065
0,520.0,2.687975324828595
0,580.0,2.560095879233069
0,700.0,3.081923447800849
0,440.0,2.9599626704495114
0,720.0,2.911658323200879
0,500.0,3.7077817695381023
0,600.0,2.7092298383560847
0,400.0,2.7560380964032154
0,540.0,2.0050932231585614
0,680.0,3.4619934443995453
1,800.0,3.5729916820528365
0,500.0,2.5671896429259737
1,620.0,4.1315106317174735
0,520.0,1.8933290079296767
1,620.0,3.8482180633162613
0,620.0,3.025248904613867
0,300.0,2.180605335141153
0,620.0,3.49847880158507
0,500.0,3.0072461604338723
0,700.0,3.8874196095880627
1,540.0,3.9411226761227898
0,500.0,2.086314022539204
0,800.0,3.059301523355089
0,560.0,3.513465529804559
0,,
0,560.0,3.057595963722685
0,500.0,2.8812320345354943
1,640.0,3.0241068061149976
0,800.0,3.2387347392400003
0,640.0,3.161642515702241
0,380.0,3.2927621922913826
1,600.0,4.1709691314591195
0,560.0,3.2900808884930157
0,660.0,2.3268068012683965
1,400.0,3.3027630063641933
0,600.0,3.5818571640216463
0,580.0,2.8671050048080127
0,800.0,2.4577361256088186
1,580.0,4.021860059290357
1,700.0,4.706242227156496
0,420.0,3.252195316773593
1,600.0,3.9713487806419
1,780.0,3.884837714085192
0,740.0,2.9467784298926163
1,640.0,4.616639578501175
0,540.0,2.2676975018603485
0,580.0,3.314669820471285
0,740.0,3.2610308378091712
0,580.0,2.780489830090462
0,,2.0754217212998096
0,640.0,3.345329733273517
1,600.0,3.93427079575612
1,660.0,3.2806421470668914
0,340.0,2.3171931649165103
1,460.0,4.452799567257503
0,460.0,1.98456248380869
1,560.0,4.537248577383859
0,540.0,2.4243039061624603
0,680.0,3.4685543109564114
1,480.0,4.006001063822871
0,800.0,3.406359090713358
0,800.0,2.0686264856142897
1,720.0,4.253378185258942
0,620.0,2.9810214918227897
0,540.0,2.905067002940433
0,480.0,3.336142715176644
1,720.0,3.796259585530916
0,580.0,2.3803731805634074
0,600.0,2.6107997370619214
0,380.0,2.5507132006832443
0,420.0,1.7910210997177325
1,800.0,3.613500716698669
0,620.0,2.4782276479516776
1,660.0,
0,480.0,3.4825536482449593
0,500.0,2.42957258967901
0,700.0,3.1330534122088807
0,440.0,2.325404039141288
1,520.0,4.368404249735805
1,680.0,3.3842220092469764
0,620.0,2.4461203442698443
0,540.0,2.4380765689848687
0,800.0,3.017476710045154
0,680.0,2.8966199856208124
0,440.0,2.562910421281246
0,680.0,3.0086924469080114
0,640.0,3.1383028376936744
0,660.0,2.6073662269144835
0,620.0,2.9725665316251937
1,520.0,4.906354385094736
1,540.0,3.6611974823061515
1,740.0,4.012625104290859
0,640.0,2.837636222454209
1,520.0,3.311353644767419
1,620.0,4.4186606419941254
0,520.0,3.405775197191652
0,640.0,3.425488672355188
0,680.0,2.622332931378736
0,440.0,2.4977757404545278
1,520.0,3.246303275681837
1,620.0,4.068817916268071
1,520.0,4.017526246777105
0,380.0,2.389468947413796
0,560.0,2.6393489334516445
1,600.0,4.289210302116064
1,680.0,4.206044879265424
0,500.0,2.0664060838234404
1,640.0,4.53336876509716
0,540.0,2.823733940504797
1,680.0,4.632172548474542
0,660.0,2.6858959686236688
0,520.0,3.0490677838662266
1,600.0,3.3548705795237033
0,460.0,3.5156084191581534
1,580.0,3.865712086281861
1,680.0,3.868599128189461
1,660.0,3.3635958385194527
0,660.0,3.578146906794861
0,360.0,2.7975066449934864
0,660.0,3.4043512544976164
0,520.0,2.9599759024466823
1,440.0,4.353222539440612
0,600.0,3.0331856922086944
1,800.0,3.2321544746898168
1,660.0,4.669878826707638
0,800.0,2.178467309098949
0,420.0,1.9286529928969487
1,620.0,3.4931599119505763
0,800.0,2.2979589418879174
0,680.0,3.5039022872616075
0,800.0,3.359219928924232
0,480.0,2.2693167844840256
0,520.0,3.043007421561573
0,560.0,2.6434273715540213
0,460.0,3.0644942008395786
0,540.0,3.492335967350775
0,720.0,3.180931190898142
0,640.0,3.2632786374991785
1,660.0,4.491143113698072
1,400.0,3.6777011090862994
1,680.0,4.9729647961192995
0,220.0,2.7219742458693093
0,580.0,3.1211393506612484
1,540.0,3.2437965647353986
0,580.0,2.7074143204201873
0,540.0,2.5579513566306997
0,440.0,2.467332274043584
0,560.0,3.7065111767918784
0,660.0,2.7382462805671834
0,660.0,3.3729849587628085
1,520.0,4.203854284401322
0,540.0,3.3729072332042285
1,300.0,3.8093025356190986
1,340.0,3.523097844170149
1,780.0,4.259398638135264
1,480.0,4.405748688984617
0,540.0,2.6629334838821985
0,460.0,3.0261616065233987
0,460.0,3.234776857198308
0,500.0,2.502588061282191
0,420.0,1.815777475314824
0,520.0,2.2064534196598817
0,680.0,3.1977412339683355
0,680.0,2.31718316100093
1,560.0,3.934541064767773
0,580.0,3.2085108801020183
0,500.0,2.6552684744804806
0,740.0,3.605423924402354
0,660.0,3.1681718214611685
0,420.0,2.5489789247344543
0,560.0,2.522388997443445
1,460.0,4.267558080084063
1,620.0,4.294314311923101
0,520.0,2.435967355533144
0,620.0,2.482094785909296
0,540.0,2.8906272821372183
1,660.0,4.371158010490989
0,500.0,2.4062096157787054
1,560.0,2.695446380341458
0,500.0,2.994939488515011
0,580.0,2.2388017174497734
0,520.0,3.3484348948085265
0,500.0,2.3935986298165925
0,600.0,3.298864618557899
0,580.0,3.5423927796662777
0,400.0,3.300475299652228
0,620.0,2.2462045470506125
1,780.0,4.2809631895922315
0,620.0,2.743410086507393
1,580.0,4.070411484076558
0,700.0,3.405512361934095
1,540.0,4.670263783890916
1,760.0,3.2656567527857128
0,700.0,2.8861611169550203
0,720.0,2.8537634910444583
1,560.0,4.310132597801537
0,720.0,3.5709469782390832
1,520.0,4.2773811829811335
1,540.0,3.678121159723761
0,680.0,3.018974999514807
0,460.0,3.0210522098125248
1,560.0,3.8236984049399823
0,480.0,2.028821952191582
0,460.0,2.858992335466745
0,620.0,3.5498199859180963
0,580.0,3.6452287081640162
0,800.0,2.948274288381075
1,540.0,4.123352228026054
1,680.0,4.343656111850872
1,680.0,2.4977346369649847
1,620.0,4.344394807666166
0,560.0,3.1114273532770857
0,560.0,2.8113300433274357
0,620.0,3.2680800091621345
1,800.0,4.986210744479604
0,640.0,2.5263392087914616
0,540.0,2.689868815972257
0,700.0,3.0139039535904577
1,540.0,4.1881617140197465
0,540.0,2.5967130524237634
0,660.0,3.3874265316551813
1,480.0,3.1560963663441206
0,420.0,2.146301406533655
1,740.0,4.169527616286326
0,580.0,2.6360269445339055
0,640.0,3.0494415835963102
0,640.0,2.607546692714158
1,800.0,3.8637950197069486
1,660.0,4.564731172553879
1,600.0,3.5426169393448914
1,620.0,4.6609271844938425
1,460.0,4.812537242923169
0,620.0,3.933556155644225
0,560.0,2.5060325274522364
0,460.0,2.4878628762065422
0,700.0,3.638293389269096
0,600.0,3.4679657398723616
0,380.0,3.3149592923458435
1,660.0,4.619799913291924
1,800.0,4.7257195083883605
1,640.0,3.8034151959357896
0,520.0,2.443999506202397
1,760.0,3.418243036290619
1,560.0,3.912728483354013
0,400.0,2.502800113265449
1,540.0,4.256063889500409
0,700.0,3.8762609276910527
0,800.0,3.8769967048762544
0,440.0,2.6613576035495754
1,760.0,4.045218670106189
0,700.0,2.7368326468273416
1,700.0,4.026366974497252
0,480.0,2.710826512450552
0,780.0,3.2177083514080604
0,360.0,1.7143956370100932
0,800.0,3.057507173330775
1,540.0,4.1864633668780495
0,500.0,2.740068922609852
1,660.0,4.440553330781833
0,600.0,2.147033377605568
0,680.0,2.914618825744581
1,760.0,4.337276129314945
1,800.0,3.810416891103528
1,620.0,4.204130715352135
1,520.0,4.120890856631021
1,780.0,4.1899143978146025
0,520.0,2.9836865012217872
0,540.0,2.9910148400792065
0,760.0,2.903580483598418
0,600.0,2.6016196594816474
1,800.0,4.8421189231357085
0,360.0,2.3175776263317216
0,400.0,2.1924376623387163
0,580.0,2.3333647641587927
0,520.0,2.469014779486704
1,500.0,3.968328704711138
1,520.0,3.1486931597949703
0,560.0,2.1011331816788608
1,580.0,3.734819502337665
1,600.0,3.423407071930706
0,500.0,2.7278012534058855
0,700.0,2.5688275765623723
1,460.0,3.5063754966509277
1,580.0,4.324722376255053
0,500.0,2.368925833199768
0,440.0,1.7744141373561757
0,400.0,2.6615949815078634
0,640.0,3.4854471129798785
0,440.0,2.9631397983012477
0,740.0,2.939470661537793
1,680.0,4.082901009130078
0,660.0,3.1974058559180913
1,740.0,4.9997176732861295
0,560.0,2.299902964816192
0,380.0,2.5941225392621425
0,400.0,3.4955402527766766
0,600.0,2.7945522400942493
1,620.0,4.1766368370739055
0,560.0,2.674177613713516
0,640.0,3.0330976825452565
1,680.0,4.405431705602627
0,580.0,3.6593958334187078
0,600.0,3.5182881111523487
0,740.0,3.2103711051047683
0,620.0,2.9887825049366064
0,580.0,3.0128793602649906
0,800.0,3.1242207505473103
0,640.0,3.63540627180246
0,300.0,2.7021074457450096
0,480.0,2.401964033844408
0,580.0,3.545998378803885
0,720.0,2.7617257642197632
0,720.0,3.859447032421639
0,560.0,2.8744103003406023
1,800.0,4.768987415180511
0,540.0,3.0924632801305347
1,620.0,4.944765729882428
0,700.0,2.39454488208955
0,620.0,2.105982592882297
0,500.0,2.3257932870142
0,380.0,2.8710039874250883
1,500.0,4.449647390677412
0,520.0,2.949044209080657
0,600.0,2.9320132400531302
0,600.0,3.319975063536806
0,700.0,3.2566479036718143
1,660.0,4.2473481017431975
0,700.0,3.073786386049824
1,720.0,4.090544135310093
0,800.0,3.4414769911181087
0,580.0,2.640755228027346
1,660.0,3.5691594151514954
0,660.0,2.4299168169835195
0,640.0,3.4038610397994744
0,480.0,2.6140811710446807
0,700.0,2.566033282622647
0,400.0,2.4215963276913186
0,340.0,2.5470571235205384
0,580.0,2.7432926402585123
0,380.0,2.3459868367895362
0,540.0,3.6515945621812542
1,660.0,4.904051027258721
1,740.0,3.57617463445088
1,700.0,3.7886428055034633
0,480.0,2.168864514592407
0,400.0,2.54051810509758
0,480.0,3.0644880952630777
0,680.0,2.7396128957454944
0,420.0,2.868592392652415
0,360.0,2.8458549568215132
0,600.0,2.666288514641989
0,720.0,3.298295187589996
0,620.0,3.2280981873951298
1,440.0,4.121700684405857
0,700.0,2.8863500380624147
1,800.0,4.318128240457897
0,340.0,2.479558649687576
1,520.0,4.0981627180328415
1,480.0,2.783557592199629
0,520.0,2.5476667506485065
0,500.0,2.7206651026829056
0,720.0,3.685376163295128
0,540.0,3.3223524178009747
1,600.0,4.211573195592798
0,740.0,3.397552021165287
0,540.0,2.9197523078692167
0,460.0,2.1835826141335923
1,620.0,3.6903077009037935
0,640.0,2.232291173749956
0,580.0,3.0527229609694926
0,500.0,2.4995323990063043
0,560.0,2.8108032986543052
0,500.0,3.1259562507977967
0,560.0,2.7037656785789363
0,700.0,3.5111021682075485
0,620.0,2.9982211993456755
1,600.0,4.35231839173564
0,640.0,2.9361516111003017
1,700.0,4.040163501111993
0,620.0,3.059685237851073
0,580.0,2.77659404184056
0,580.0,2.830622638817717
0,380.0,2.8093395201754157
0,480.0,3.1986878921775665
0,560.0,2.3148622567356814
1,480.0,3.762181500318541
0,740.0,3.2705404671091007
1,800.0,4.291906838774485
0,400.0,2.9044539625131733
1,640.0,4.500937971535387
0,580.0,2.916975416042337
0,620.0,3.4622502638967902
1,580.0,3.736653602658345
0,560.0,1.5559711528344864
1,480.0,3.983482866212397
0,660.0,2.5805453890627583
0,700.0,3.0978567645440935
0,600.0,2.5966133712346373
0,640.0,2.630030840352315
1,700.0,3.694015228450641
0,520.0,2.599347656176537
0,580.0,2.5094902057251147
0,700.0,3.875179186033152
0,440.0,2.445789337450595
0,720.0,3.4942324317486437
0,500.0,3.122909418981811
0,600.0,2.6759579061746024
0,400.0,3.3612040305948843
0,540.0,2.3473243949346063
0,680.0,2.499012621837315
1,800.0,3.458782676313339
0,500.0,3.0465925640268527
1,620.0,4.125137255673619
0,520.0,1.756452477485455
1,620.0,3.850309551353464
0,620.0,2.7412684778686804
0,300.0,2.634670092080398
0,620.0,3.4942164444741297
0,500.0,3.676776908913912
0,700.0,3.2382018086223026
1,540.0,4.544079768099222
0,500.0,2.4034594931769715
0,800.0,3.0887245377992487
0,560.0,3.1176745199988187
0,,
0,560.0,2.2044228543754483
0,500.0,2.3692606564165706
1,640.0,3.1529641615089106
0,800.0,3.132415791426183
0,640.0,2.932481077893697
0,380.0,2.825472205345282
1,600.0,3.60637147558677
0,560.0,3.0164710485444264
0,660.0,2.1139528563880665
1,400.0,3.244544665667882
0,600.0,3.4295254844715966
0,580.0,3.6607357896903783
0,800.0,2.456038033044578
1,580.0,3.5505875588065963
1,700.0,4.589917686854633
0,420.0,3.480850183366252
1,600.0,4.2822440450997314
1,780.0,4.237474922023728
0,740.0,2.6930311457929395
1,640.0,4.5341586944937475
0,540.0,2.2669097948045853
0,580.0,3.437542406380929
0,740.0,2.4565352370139397
0,580.0,2.571680944630578
0,,2.359567510995768
0,640.0,2.75340748890679
1,600.0,3.908255467023301
1,660.0,3.423989489159811
0,340.0,1.9736173932699133
1,460.0,4.423653012741144
0,460.0,2.9608839055702365
1,560.0,3.98654278232127
0,540.0,2.8031565316821827
0,680.0,3.3022779575694394
1,480.0,3.6420867002278734
0,800.0,2.7472930423017723
0,800.0,2.207467568462892
1,720.0,4.362363708746745
0,620.0,3.4455648705918778
0,540.0,2.7206044116283192
0,480.0,3.0712844745829866
1,720.0,4.3695206236576425
0,580.0,2.4855627923204957
0,600.0,3.001240127585447
0,380.0,3.1692950361327967
0,420.0,1.7125519809619036
1,800.0,3.677073480929038
0,620.0,3.041136714886531
1,660.0,
0,480.0,3.0021791443180224
0,500.0,2.1831787011426043
0,700.0,2.6215307005508834
0,440.0,2.465380603653806
1,520.0,4.302116293079538
1,680.0,3.2182443882989578
0,620.0,3.2056847223329403
0,540.0,2.30213048143847
0,800.0,3.0758554029993244
0,680.0,2.5995238680464805
0,440.0,3.0271497126991616
0,680.0,2.8865720777430313
0,640.0,2.961077217892359
0,660.0,2.651459484329945
0,620.0,2.4438840672044138
1,520.0,4.459135756238261
1,540.0,4.530032575285476
1,740.0,4.012618093992868
0,640.0,2.504078560322268
1,520.0,3.6287516102875084
1,620.0,4.583400854316726
0,520.0,2.8963958857625416
0,640.0,3.721395286030321
0,680.0,2.622372190332789
0,440.0,3.0723506653283947
1,520.0,3.4301456187781936
1,620.0,4.025863328108664
1,520.0,4.028879721910649
0,380.0,2.932456968967569
0,560.0,2.8328935108743725
1,600.0,3.768045838957773
1,680.0,3.6119026935122944
0,500.0,2.7439901558597586
1,640.0,4.0888271726494105
0,540.0,2.9811794660305213
1,680.0,4.310874744803215
0,660.0,3.209001901208685
0,520.0,2.3117647899907783
1,600.0,3.1618800843991446
0,460.0,2.8223119740355287
1,580.0,3.9256672833238633
1,680.0,3.896788409906012
1,660.0,3.6139616402628727
0,660.0,3.867683524742061
0,360.0,2.3148847927082987
0,660.0,2.9274234006632547
0,520.0,2.8004343220461263
1,440.0,4.057557738521028
0,600.0,3.2331379247238363
1,800.0,3.3923198712016296
1,660.0,3.8922890188086714
0,800.0,2.649375731929582
0,420.0,1.4654844555092512
1,620.0,3.490868616266478
0,800.0,2.0729135227333018
0,680.0,3.6497739885360265
0,800.0,3.897098164632097
0,480.0,2.147126717367363
0,520.0,2.9547095059520565
0,560.0,2.9276156769439523
0,460.0,2.788995501091286
0,540.0,2.6965172567031157
0,720.0,2.470771946368146
0,640.0,2.8948973054724334
1,660.0,3.7689350630721647
1,400.0,3.4285903390319588
1,680.0,4.157010484276746
0,220.0,1.9238889978675031
0,580.0,3.1385042987521183
1,540.0,3.2587025337570554
0,580.0,3.0335630136562077
0,540.0,2.903971002184
0,440.0,2.339523957824156
0,560.0,3.0210188848251915
0,660.0,3.0665069039566215
0,660.0,3.412185915886451
1,520.0,3.770635871100601
0,540.0,2.812182554009472
1,300.0,3.3007787680327256
1,340.0,3.2063337184057925
1,780.0,3.994269861048076
1,480.0,4.2134172708548565
0,540.0,3.157079321534612
0,460.0,2.2513409197346013
0,460.0,3.076916049220164
0,500.0,2.560650257960358
0,420.0,2.1041352115464806
0,520.0,2.0752161372105977
0,680.0,3.828224193773487
0,680.0,2.6273827787765978
1,560.0,4.170394828629365
0,580.0,3.0980683196844705
0,500.0,2.2160473674934105
